event_id,date,year,quarter,month,company_name,industry,region,country,company_size,total_workforce_before,headcount_cut,workforce_after,pct_workforce_cut,role_category,seniority_level,ai_exposure_score,stated_reason,ai_cited_as_reason,revenue_growth_yoy_pct,ai_capex_change_yoy_pct,stock_price_change_30d_pct,shifted_staff_to_ai_roles,source_type
LAYOFF-01210,02/05/2026,2026,Q2,May,NovaSolutions,Finance/Banking,North America,Canada,"Mid-Market (1,000-10,000)",8782,1232,7550,14.03,Data Entry/Back Office,Senior (8-15 yrs),91,Merger/Acquisition,No,0.1,26.5,12.3,No,SEC Filing
LAYOFF-01211,03/05/2026,2026,Q2,May,BriLabs,Media/Content,Europe,United Kingdom,"Mid-Market (1,000-10,000)",1317,67,1250,5.11,Marketing,Mid-Level (3-7 yrs),52,Cost-Cutting,No,5.1,6.2,-0.7,No,Press Release
LAYOFF-01212,03/05/2026,2026,Q2,May,NexIndustries,Healthcare,North America,United States,"Mid-Market (1,000-10,000)",9940,287,9653,2.89,Finance/Accounting,Entry-Level (0-2 yrs),82,AI/Automation,Yes,-2.1,43.3,15.6,No,News Report
LAYOFF-01213,03/05/2026,2026,Q2,May,OrbiNetworks,Media/Content,Asia Pacific,Japan,"Mid-Market (1,000-10,000)",8273,128,8145,1.56,Consulting/Advisory,Senior (8-15 yrs),38,AI/Automation,Yes,25.1,13.3,-3.4,No,Earnings Call Transcript
LAYOFF-01214,03/05/2026,2026,Q2,May,MeridianSolutions,Transportation/Logistics,North America,United States,"Enterprise (10,000+)",8666,477,8189,5.51,Content/Creative,Mid-Level (3-7 yrs),54,AI/Automation,Yes,12.9,27.6,2.6,No,CEO Memo
LAYOFF-01215,04/05/2026,2026,Q2,May,OnyxSystems,Technology/Software,North America,Mexico,"Enterprise (10,000+)",2100,86,2014,4.13,Consulting/Advisory,Senior (8-15 yrs),63,AI/Automation,Yes,13,28.5,7.2,Yes,News Report
LAYOFF-01216,05/05/2026,2026,Q2,May,NexSolutions,Healthcare,North America,Mexico,"SMB (200-1,000)",7634,1250,6384,16.38,Legal,Senior (8-15 yrs),54,AI/Automation,Yes,14.9,44.7,0.7,Yes,SEC Filing
LAYOFF-01217,05/05/2026,2026,Q2,May,ZenDynamics,Technology/Software,Asia Pacific,China,"Enterprise (10,000+)",311,53,258,17.26,Operations,Mid-Level (3-7 yrs),54,AI/Automation,Yes,1.3,50.9,8.6,Yes,News Report
LAYOFF-01218,05/05/2026,2026,Q2,May,JunoGroup,Consumer Internet,Europe,Germany,"Enterprise (10,000+)",41708,557,41151,1.34,Product Management,Senior (8-15 yrs),36,AI/Automation,Yes,25.5,7.5,5.9,No,Earnings Call Transcript
LAYOFF-01219,06/05/2026,2026,Q2,May,PaceNetworks,Manufacturing,North America,Canada,"SMB (200-1,000)",3979,499,3480,12.55,Marketing,Entry-Level (0-2 yrs),50,Restructuring/Reorg,No,-10.6,33,-1.4,No,Earnings Call Transcript
LAYOFF-01220,06/05/2026,2026,Q2,May,KestrelPartners,Consumer Internet,North America,Mexico,"Enterprise (10,000+)",7751,791,6960,10.22,HR/People Ops,Senior (8-15 yrs),42,AI/Automation,Yes,21,51.1,-0.1,Yes,CEO Memo
LAYOFF-01221,06/05/2026,2026,Q2,May,MeridianDynamics,Energy,North America,United States,"SMB (200-1,000)",204242,19724,184518,9.66,Consulting/Advisory,Entry-Level (0-2 yrs),44,Cost-Cutting,No,18.4,9.5,-3.3,No,News Report
LAYOFF-01222,07/05/2026,2026,Q2,May,CorLabs,Transportation/Logistics,North America,United States,"Mid-Market (1,000-10,000)",1954,41,1913,2.1,Customer Support,Entry-Level (0-2 yrs),92,AI/Automation,Yes,11.5,21.8,-2.3,Yes,SEC Filing
LAYOFF-01223,07/05/2026,2026,Q2,May,PaceSolutions,Pharma/Chemicals,North America,United States,"Mid-Market (1,000-10,000)",8924,777,8147,8.72,HR/People Ops,Senior (8-15 yrs),59,AI/Automation,Yes,7.5,47.3,16.4,No,CEO Memo
LAYOFF-01224,07/05/2026,2026,Q2,May,AstraLabs,Healthcare,Asia Pacific,Japan,Startup (<200),186915,9254,177661,4.95,HR/People Ops,Executive/Leadership,19,Overhiring Correction,No,9.5,36.6,-15,No,News Report
LAYOFF-01225,07/05/2026,2026,Q2,May,OrbiGlobal,Technology/Software,North America,Canada,Startup (<200),52283,4476,47807,8.56,Data Entry/Back Office,Entry-Level (0-2 yrs),99,AI/Automation,Yes,12.3,-2.1,6.9,No,News Report
LAYOFF-01226,07/05/2026,2026,Q2,May,AstraPartners,Media/Content,Europe,France,"Mid-Market (1,000-10,000)",694,29,665,4.25,IT/Infrastructure,Entry-Level (0-2 yrs),49,AI/Automation,Yes,-5.2,39.2,2.1,No,CEO Memo
LAYOFF-01227,08/05/2026,2026,Q2,May,QuantDynamics,Media/Content,North America,United States,"Mid-Market (1,000-10,000)",65173,2631,62542,4.04,Legal,Entry-Level (0-2 yrs),32,Cost-Cutting,No,29.4,28.7,-9.4,No,News Report
LAYOFF-01228,08/05/2026,2026,Q2,May,VorTechnologies,Media/Content,North America,United States,"SMB (200-1,000)",5338,74,5264,1.4,Legal,Mid-Level (3-7 yrs),63,AI/Automation,Yes,-0.4,30.5,0,No,News Report
LAYOFF-01229,08/05/2026,2026,Q2,May,TerraHoldings,Technology/Software,North America,Mexico,"Enterprise (10,000+)",90,5,85,3.38,Sales,Senior (8-15 yrs),36,Restructuring/Reorg,No,9.2,36.7,7.7,No,News Report
LAYOFF-01230,10/05/2026,2026,Q2,May,KestrelNetworks,Consulting/Professional Services,Latin America,Brazil,"Enterprise (10,000+)",119615,3361,116254,2.81,Customer Support,Executive/Leadership,82,AI/Automation,Yes,32.3,60.1,1.3,Yes,Press Release
LAYOFF-01231,10/05/2026,2026,Q2,May,MeridianHoldings,Retail/E-commerce,Middle East/Africa,Saudi Arabia,"Enterprise (10,000+)",6067,610,5457,10.07,Operations,Mid-Level (3-7 yrs),59,AI/Automation,Yes,-3.9,14.2,5.8,No,SEC Filing
LAYOFF-01232,10/05/2026,2026,Q2,May,IonixGroup,Technology/Software,Europe,France,"Mid-Market (1,000-10,000)",153433,6025,147408,3.93,Marketing,Entry-Level (0-2 yrs),91,AI/Automation,Yes,6.4,24.9,2.3,No,CEO Memo
LAYOFF-01233,11/05/2026,2026,Q2,May,JunoSolutions,Media/Content,Latin America,Argentina,"Mid-Market (1,000-10,000)",107423,36580,70843,34.05,Sales,Executive/Leadership,34,Merger/Acquisition,No,-31,7.9,2,No,Earnings Call Transcript
LAYOFF-01234,12/05/2026,2026,Q2,May,DeltaSolutions,Transportation/Logistics,Asia Pacific,Singapore,"SMB (200-1,000)",6089,272,5817,4.47,Consulting/Advisory,Senior (8-15 yrs),52,AI/Automation,Yes,27.7,61.9,-3.2,Yes,SEC Filing
LAYOFF-01235,12/05/2026,2026,Q2,May,AstraHoldings,Finance/Banking,Europe,Ireland,"SMB (200-1,000)",998,61,937,6.18,Content/Creative,Entry-Level (0-2 yrs),87,AI/Automation,Yes,-2.6,19.6,-13,No,Earnings Call Transcript
LAYOFF-01236,12/05/2026,2026,Q2,May,TerraCorp,Consumer Internet,Europe,France,"Enterprise (10,000+)",4040,344,3696,8.52,Manufacturing/Production,Senior (8-15 yrs),35,AI/Automation,Yes,52.4,39.1,-7.2,No,WARN Notice
LAYOFF-01237,13/05/2026,2026,Q2,May,TerraPartners,Retail/E-commerce,Middle East/Africa,South Africa,Startup (<200),81194,5525,75669,6.81,HR/People Ops,Mid-Level (3-7 yrs),43,AI/Automation,Yes,-7.4,48.7,-11.9,Yes,CEO Memo
LAYOFF-01238,13/05/2026,2026,Q2,May,CobaltGroup,Healthcare,North America,Mexico,"Enterprise (10,000+)",391,25,366,6.59,Sales,Senior (8-15 yrs),32,AI/Automation,Yes,19.9,28.8,-1.6,Yes,CEO Memo
LAYOFF-01239,14/05/2026,2026,Q2,May,AstraPartners,Media/Content,Europe,Ireland,"Mid-Market (1,000-10,000)",694,11,683,1.7,Legal,Senior (8-15 yrs),61,AI/Automation,Yes,14.2,66.3,3.3,No,Press Release
LAYOFF-01240,14/05/2026,2026,Q2,May,CedarCorp,Healthcare,Asia Pacific,China,"Mid-Market (1,000-10,000)",180,11,169,6.51,Operations,Entry-Level (0-2 yrs),80,AI/Automation,Yes,-7.9,40.8,-10.8,No,Press Release
LAYOFF-01241,15/05/2026,2026,Q2,May,NexNetworks,Technology/Software,North America,United States,"Mid-Market (1,000-10,000)",4382,266,4116,6.07,IT/Infrastructure,Executive/Leadership,28,Restructuring/Reorg,No,-5.9,-14.5,8.1,No,News Report
LAYOFF-01242,15/05/2026,2026,Q2,May,NovaIndustries,Finance/Banking,Europe,Ireland,Startup (<200),774,95,679,12.37,Marketing,Entry-Level (0-2 yrs),70,AI/Automation,Yes,36.2,69.1,3.9,No,WARN Notice
LAYOFF-01243,15/05/2026,2026,Q2,May,CorNetworks,Consumer Internet,North America,United States,"SMB (200-1,000)",74776,1846,72930,2.47,Product Management,Mid-Level (3-7 yrs),37,Overhiring Correction,No,24,6.8,-11.7,No,Earnings Call Transcript
LAYOFF-01244,15/05/2026,2026,Q2,May,OrbiTechnologies,Media/Content,North America,Canada,"Enterprise (10,000+)",315,11,304,3.65,Operations,Senior (8-15 yrs),60,AI/Automation,Yes,36.8,26,-3.9,No,Press Release
LAYOFF-01245,15/05/2026,2026,Q2,May,NexGlobal,Finance/Banking,Asia Pacific,India,"Enterprise (10,000+)",8952,970,7982,10.84,Software Engineering,Mid-Level (3-7 yrs),41,AI/Automation,Yes,-3.1,6.3,-4.5,No,News Report
LAYOFF-01246,16/05/2026,2026,Q2,May,KestrelGroup,Retail/E-commerce,North America,United States,"Enterprise (10,000+)",23943,124,23819,0.52,Finance/Accounting,Senior (8-15 yrs),75,AI/Automation,Yes,25.8,31.4,-5,No,CEO Memo
LAYOFF-01247,16/05/2026,2026,Q2,May,FalconTechnologies,Retail/E-commerce,North America,Mexico,"Enterprise (10,000+)",105,16,89,16.04,Content/Creative,Mid-Level (3-7 yrs),77,AI/Automation,Yes,5,15.3,-7.3,No,SEC Filing
LAYOFF-01248,17/05/2026,2026,Q2,May,OrbiTechnologies,Media/Content,North America,United States,"Enterprise (10,000+)",315,26,289,8.42,Customer Support,Mid-Level (3-7 yrs),96,Overhiring Correction,No,-7.5,-20,14.9,No,SEC Filing
LAYOFF-01249,18/05/2026,2026,Q2,May,ZenWorks,Technology/Software,North America,United States,"Mid-Market (1,000-10,000)",5448,516,4932,9.48,Legal,Senior (8-15 yrs),44,AI/Automation,Yes,26.2,39.1,-11.7,Yes,SEC Filing
LAYOFF-01250,18/05/2026,2026,Q2,May,KestrelSolutions,Technology/Software,North America,Mexico,"SMB (200-1,000)",177897,4577,173320,2.57,Product Management,Mid-Level (3-7 yrs),31,Cost-Cutting,No,2.5,-10,-6,No,News Report
LAYOFF-01251,19/05/2026,2026,Q2,May,PaceTechnologies,Pharma/Chemicals,Europe,Netherlands,Startup (<200),19922,1671,18251,8.39,Content/Creative,Mid-Level (3-7 yrs),47,AI/Automation,Yes,6.2,73.3,-13.8,No,CEO Memo
LAYOFF-01252,19/05/2026,2026,Q2,May,NovaLabs,Retail/E-commerce,North America,United States,"Mid-Market (1,000-10,000)",55201,7094,48107,12.85,Finance/Accounting,Entry-Level (0-2 yrs),58,AI/Automation,Yes,8.8,49.2,4.2,Yes,CEO Memo
LAYOFF-01253,19/05/2026,2026,Q2,May,FalconWorks,Retail/E-commerce,North America,Mexico,"SMB (200-1,000)",7969,403,7566,5.06,Consulting/Advisory,Senior (8-15 yrs),28,AI/Automation,Yes,15.3,24.9,1.9,No,News Report
LAYOFF-01254,21/05/2026,2026,Q2,May,HelioSystems,Technology/Software,North America,Canada,"Mid-Market (1,000-10,000)",840,59,781,7.07,Marketing,Entry-Level (0-2 yrs),72,AI/Automation,Yes,35.5,64.2,-4.9,No,News Report
LAYOFF-01255,21/05/2026,2026,Q2,May,SilverCorp,Technology/Software,Middle East/Africa,Saudi Arabia,"Enterprise (10,000+)",8078,351,7727,4.35,Content/Creative,Mid-Level (3-7 yrs),51,AI/Automation,Yes,13.4,31.7,-4.8,No,News Report
LAYOFF-01256,22/05/2026,2026,Q2,May,IonixNetworks,Consumer Internet,North America,Mexico,"Mid-Market (1,000-10,000)",100,5,95,0.73,Product Management,Entry-Level (0-2 yrs),51,AI/Automation,Yes,1.5,60.6,4.8,No,Earnings Call Transcript
LAYOFF-01257,22/05/2026,2026,Q2,May,HelioGlobal,Technology/Software,Asia Pacific,Singapore,"Mid-Market (1,000-10,000)",4504,169,4335,3.76,Operations,Executive/Leadership,41,AI/Automation,Yes,11.6,38.1,6.1,No,News Report
LAYOFF-01258,22/05/2026,2026,Q2,May,MeridianTechnologies,Retail/E-commerce,Europe,United Kingdom,"Mid-Market (1,000-10,000)",5890,646,5244,10.98,Manufacturing/Production,Mid-Level (3-7 yrs),41,AI/Automation,Yes,27.4,17.9,3.6,Yes,CEO Memo
LAYOFF-01259,22/05/2026,2026,Q2,May,VorSolutions,Manufacturing,North America,United States,"Mid-Market (1,000-10,000)",124,7,117,6.31,Manufacturing/Production,Executive/Leadership,7,Cost-Cutting,No,-4.5,12.2,-6,Yes,Earnings Call Transcript
LAYOFF-01260,23/05/2026,2026,Q2,May,MeridianIndustries,Technology/Software,North America,Canada,"Mid-Market (1,000-10,000)",508,46,462,9.07,Content/Creative,Mid-Level (3-7 yrs),44,AI/Automation,Yes,20,36.8,-3.7,No,WARN Notice
LAYOFF-01261,24/05/2026,2026,Q2,May,CobaltNetworks,Consulting/Professional Services,North America,Canada,"Enterprise (10,000+)",6319,238,6081,3.78,Content/Creative,Senior (8-15 yrs),70,Cost-Cutting,No,-22.8,-0.5,-4.1,No,WARN Notice
LAYOFF-01262,24/05/2026,2026,Q2,May,BriHoldings,Finance/Banking,Europe,United Kingdom,"Enterprise (10,000+)",149561,1722,147839,1.15,HR/People Ops,Senior (8-15 yrs),56,Restructuring/Reorg,No,23,-16.8,-7.4,No,Earnings Call Transcript
LAYOFF-01263,24/05/2026,2026,Q2,May,OrbiSystems,Media/Content,Asia Pacific,Australia,"SMB (200-1,000)",9526,709,8817,7.45,Manufacturing/Production,Mid-Level (3-7 yrs),31,Overhiring Correction,No,-8.8,-0.7,7.6,No,Press Release
LAYOFF-01264,24/05/2026,2026,Q2,May,FalconCorp,Healthcare,North America,Mexico,"Enterprise (10,000+)",64,5,59,4.81,Marketing,Senior (8-15 yrs),22,Overhiring Correction,No,-4.9,28.7,1.8,No,Press Release
LAYOFF-01265,24/05/2026,2026,Q2,May,OrbiGroup,Energy,North America,Mexico,"Mid-Market (1,000-10,000)",9177,661,8516,7.2,Marketing,Executive/Leadership,48,AI/Automation,Yes,3.9,-3.5,-0.4,No,News Report
LAYOFF-01266,25/05/2026,2026,Q2,May,NovaTechnologies,Technology/Software,Europe,United Kingdom,"Mid-Market (1,000-10,000)",500,17,483,3.59,HR/People Ops,Entry-Level (0-2 yrs),62,Overhiring Correction,No,11.3,-10,9.5,No,SEC Filing
LAYOFF-01267,25/05/2026,2026,Q2,May,JunoLabs,Transportation/Logistics,Asia Pacific,India,"Enterprise (10,000+)",182844,12537,170307,6.86,Content/Creative,Entry-Level (0-2 yrs),67,AI/Automation,Yes,8.6,78.4,-2,No,Press Release
LAYOFF-01268,26/05/2026,2026,Q2,May,SilverNetworks,Manufacturing,North America,United States,"SMB (200-1,000)",2974,336,2638,11.32,Marketing,Mid-Level (3-7 yrs),66,AI/Automation,Yes,7.6,43.2,11.6,No,SEC Filing
LAYOFF-01269,26/05/2026,2026,Q2,May,JunoNetworks,Technology/Software,North America,United States,"Mid-Market (1,000-10,000)",9105,867,8238,9.53,Legal,Entry-Level (0-2 yrs),40,AI/Automation,Yes,14.5,50.5,-12.6,No,Earnings Call Transcript
LAYOFF-01270,26/05/2026,2026,Q2,May,IonixGroup,Technology/Software,Europe,Germany,"Mid-Market (1,000-10,000)",153433,8173,145260,5.33,IT/Infrastructure,Executive/Leadership,42,AI/Automation,Yes,33.8,30.1,-4.6,No,Press Release
LAYOFF-01271,27/05/2026,2026,Q2,May,ZenGroup,Retail/E-commerce,Middle East/Africa,South Africa,"Mid-Market (1,000-10,000)",3653,300,3353,8.22,Content/Creative,Senior (8-15 yrs),67,AI/Automation,Yes,1.2,6.4,-11.9,No,SEC Filing
LAYOFF-01272,01/06/2026,2026,Q2,June,CobaltGlobal,Consumer Internet,North America,Mexico,"Enterprise (10,000+)",128,5,123,3.28,Operations,Mid-Level (3-7 yrs),50,Market/Economic Conditions,No,29.5,53.7,-1.6,No,News Report
LAYOFF-01273,01/06/2026,2026,Q2,June,DeltaPartners,Retail/E-commerce,North America,Mexico,"SMB (200-1,000)",142794,21357,121437,14.96,Sales,Entry-Level (0-2 yrs),64,AI/Automation,Yes,23.2,70.3,-10,Yes,CEO Memo
LAYOFF-01274,01/06/2026,2026,Q2,June,PacePartners,Pharma/Chemicals,North America,Mexico,"Mid-Market (1,000-10,000)",2074,74,2000,3.61,IT/Infrastructure,Mid-Level (3-7 yrs),43,AI/Automation,Yes,16.2,77.6,5,No,News Report
LAYOFF-01275,02/06/2026,2026,Q2,June,OrbiSolutions,Media/Content,North America,United States,Startup (<200),274,5,269,1.61,Customer Support,Mid-Level (3-7 yrs),96,Merger/Acquisition,No,18.5,15.6,3.2,No,News Report
LAYOFF-01276,02/06/2026,2026,Q2,June,GraniteHoldings,Finance/Banking,North America,Canada,Startup (<200),165364,3611,161753,2.18,Legal,Mid-Level (3-7 yrs),41,Restructuring/Reorg,No,3,41.7,2.7,No,Press Release
LAYOFF-01277,02/06/2026,2026,Q2,June,NovaCorp,Technology/Software,North America,United States,"SMB (200-1,000)",9423,250,9173,2.66,Data Entry/Back Office,Senior (8-15 yrs),92,AI/Automation,Yes,20.4,12.4,-2.7,No,Press Release
LAYOFF-01278,03/06/2026,2026,Q2,June,ZenNetworks,Consumer Internet,Europe,Ireland,"SMB (200-1,000)",7824,1308,6516,16.73,HR/People Ops,Senior (8-15 yrs),52,AI/Automation,Yes,12.1,20,-0.1,Yes,Press Release
LAYOFF-01279,03/06/2026,2026,Q2,June,TerraIndustries,Technology/Software,North America,Mexico,"Mid-Market (1,000-10,000)",85,7,78,9.24,Software Engineering,Entry-Level (0-2 yrs),77,AI/Automation,Yes,-11.7,91,3.1,No,Earnings Call Transcript
LAYOFF-01280,03/06/2026,2026,Q2,June,VorPartners,Pharma/Chemicals,Europe,Netherlands,"Enterprise (10,000+)",2494,39,2455,1.59,Finance/Accounting,Entry-Level (0-2 yrs),65,Merger/Acquisition,No,-6.9,3.3,-6.7,No,SEC Filing
LAYOFF-01281,04/06/2026,2026,Q2,June,AstraHoldings,Finance/Banking,Europe,Ireland,"SMB (200-1,000)",998,15,983,1.6,Sales,Senior (8-15 yrs),50,AI/Automation,Yes,15.3,44,0.7,No,News Report
LAYOFF-01282,04/06/2026,2026,Q2,June,KestrelIndustries,Energy,North America,Mexico,"Enterprise (10,000+)",121451,1933,119518,1.59,Content/Creative,Mid-Level (3-7 yrs),70,AI/Automation,Yes,31.2,61,5,No,News Report
LAYOFF-01283,04/06/2026,2026,Q2,June,CobaltWorks,Technology/Software,North America,Canada,"Enterprise (10,000+)",3566,234,3332,6.57,Finance/Accounting,Entry-Level (0-2 yrs),60,Cost-Cutting,No,19.8,-0.1,6.1,No,WARN Notice
LAYOFF-01284,04/06/2026,2026,Q2,June,JunoGlobal,Telecom,North America,United States,"SMB (200-1,000)",101796,5449,96347,5.35,Customer Support,Entry-Level (0-2 yrs),85,Market/Economic Conditions,No,2,15.3,1.9,No,Press Release
LAYOFF-01285,04/06/2026,2026,Q2,June,KestrelWorks,Consulting/Professional Services,Latin America,Chile,"SMB (200-1,000)",637,74,563,11.67,Data Entry/Back Office,Entry-Level (0-2 yrs),93,Restructuring/Reorg,No,5.3,26.5,-11.3,No,News Report
LAYOFF-01286,05/06/2026,2026,Q2,June,MeridianSystems,Telecom,Asia Pacific,Singapore,"Mid-Market (1,000-10,000)",295,5,290,0.92,Consulting/Advisory,Entry-Level (0-2 yrs),33,AI/Automation,Yes,15.9,34.1,-6.8,No,Press Release
LAYOFF-01287,06/06/2026,2026,Q2,June,OrbiSolutions,Media/Content,North America,Mexico,Startup (<200),274,9,265,3.41,IT/Infrastructure,Mid-Level (3-7 yrs),19,AI/Automation,Yes,26.3,12.7,-6.6,Yes,News Report
LAYOFF-01288,06/06/2026,2026,Q2,June,CedarSolutions,Technology/Software,North America,United States,"SMB (200-1,000)",115138,19347,95791,16.8,Software Engineering,Mid-Level (3-7 yrs),42,AI/Automation,Yes,7,54.4,1.5,Yes,Earnings Call Transcript
LAYOFF-01289,06/06/2026,2026,Q2,June,CorIndustries,Technology/Software,North America,Canada,"SMB (200-1,000)",57312,899,56413,1.57,Consulting/Advisory,Mid-Level (3-7 yrs),29,AI/Automation,Yes,-11.8,39.8,-2.5,No,News Report
LAYOFF-01290,07/06/2026,2026,Q2,June,IonixPartners,Finance/Banking,Europe,France,"Mid-Market (1,000-10,000)",3846,197,3649,5.13,Consulting/Advisory,Mid-Level (3-7 yrs),12,AI/Automation,Yes,-7.5,8,-4,No,CEO Memo
LAYOFF-01291,07/06/2026,2026,Q2,June,OnyxDynamics,Healthcare,North America,Mexico,Startup (<200),1600,21,1579,1.34,Software Engineering,Mid-Level (3-7 yrs),77,AI/Automation,Yes,36.7,66.2,3.7,No,News Report
LAYOFF-01292,07/06/2026,2026,Q2,June,MeridianCorp,Finance/Banking,Asia Pacific,Singapore,"Enterprise (10,000+)",615,37,578,6.13,HR/People Ops,Entry-Level (0-2 yrs),69,AI/Automation,Yes,3.5,28.9,-16.8,Yes,SEC Filing
LAYOFF-01293,07/06/2026,2026,Q2,June,SilverGlobal,Healthcare,North America,Canada,Startup (<200),115506,7263,108243,6.29,HR/People Ops,Mid-Level (3-7 yrs),53,Overhiring Correction,No,-8.3,-6,-14.8,No,SEC Filing
LAYOFF-01294,07/06/2026,2026,Q2,June,NovaHoldings,Energy,North America,United States,"Mid-Market (1,000-10,000)",5847,287,5560,4.92,Content/Creative,Entry-Level (0-2 yrs),89,AI/Automation,Yes,26.2,19.7,4.3,Yes,WARN Notice
LAYOFF-01295,08/06/2026,2026,Q2,June,CobaltSystems,Media/Content,North America,United States,Startup (<200),54904,1765,53139,3.21,Finance/Accounting,Senior (8-15 yrs),60,AI/Automation,Yes,22.2,56.2,-2,No,CEO Memo
LAYOFF-01296,08/06/2026,2026,Q2,June,CobaltSystems,Media/Content,North America,Canada,Startup (<200),54904,4226,50678,7.7,Product Management,Executive/Leadership,12,AI/Automation,Yes,10.7,37.7,1,No,SEC Filing
LAYOFF-01297,08/06/2026,2026,Q2,June,JunoGroup,Consumer Internet,Europe,Germany,"Enterprise (10,000+)",41708,906,40802,2.17,Manufacturing/Production,Mid-Level (3-7 yrs),42,AI/Automation,Yes,16.5,-4.2,-4.7,No,Earnings Call Transcript
LAYOFF-01298,08/06/2026,2026,Q2,June,CobaltWorks,Technology/Software,North America,Mexico,"Enterprise (10,000+)",3566,167,3399,4.7,HR/People Ops,Entry-Level (0-2 yrs),56,AI/Automation,Yes,31.6,35.6,-8.4,Yes,CEO Memo
LAYOFF-01299,09/06/2026,2026,Q2,June,PaceIndustries,Healthcare,North America,Canada,Startup (<200),580,19,561,3.31,Customer Support,Senior (8-15 yrs),79,AI/Automation,Yes,4.6,71.5,-7.6,No,News Report
LAYOFF-01300,10/06/2026,2026,Q2,June,QuantSolutions,Technology/Software,Asia Pacific,India,"Enterprise (10,000+)",152445,6176,146269,4.05,Data Entry/Back Office,Entry-Level (0-2 yrs),99,Overhiring Correction,No,-23.6,7.2,3.3,No,Press Release
LAYOFF-01301,10/06/2026,2026,Q2,June,VectSystems,Technology/Software,Europe,United Kingdom,"Mid-Market (1,000-10,000)",484,109,375,22.69,HR/People Ops,Entry-Level (0-2 yrs),55,AI/Automation,Yes,18.3,17.9,-0.3,No,Earnings Call Transcript
LAYOFF-01302,11/06/2026,2026,Q2,June,IonixTechnologies,Transportation/Logistics,North America,Mexico,"Enterprise (10,000+)",218070,8302,209768,3.81,Manufacturing/Production,Mid-Level (3-7 yrs),21,Cost-Cutting,No,16,-20,-6.4,Yes,CEO Memo
LAYOFF-01303,11/06/2026,2026,Q2,June,TerraGlobal,Energy,Asia Pacific,Japan,"Mid-Market (1,000-10,000)",3763,192,3571,5.11,Data Entry/Back Office,Entry-Level (0-2 yrs),94,AI/Automation,Yes,-7.5,25.6,1.7,No,CEO Memo
LAYOFF-01304,11/06/2026,2026,Q2,June,JunoIndustries,Manufacturing,North America,Canada,"Enterprise (10,000+)",3038,682,2356,22.48,Operations,Mid-Level (3-7 yrs),57,Overhiring Correction,No,-8.4,4.5,-1.3,Yes,Press Release
LAYOFF-01305,11/06/2026,2026,Q2,June,MeridianSystems,Telecom,Asia Pacific,Australia,"Mid-Market (1,000-10,000)",295,13,282,4.63,Consulting/Advisory,Senior (8-15 yrs),44,AI/Automation,Yes,18,6.6,6.8,Yes,SEC Filing
LAYOFF-01306,12/06/2026,2026,Q2,June,FalconCorp,Healthcare,North America,United States,"Enterprise (10,000+)",64,6,58,9.87,Software Engineering,Entry-Level (0-2 yrs),82,AI/Automation,Yes,-2.9,12.4,-18.8,No,SEC Filing
LAYOFF-01307,12/06/2026,2026,Q2,June,LumSolutions,Finance/Banking,North America,Canada,"Enterprise (10,000+)",140,7,133,5.67,Sales,Senior (8-15 yrs),62,AI/Automation,Yes,-0.5,60.3,-6.6,No,Earnings Call Transcript
